,feature,brh_index
5714,Denis Arndt,9.0
5715,Denis Leary,10.0
5716,Denis O'Dea,11.0
5717,Denis O'Dell,11.0
5718,Denis O'Hare,9.0
5719,Denis Thatcher,11.0
5720,Denis Villeneuve,10.0
5721,Denise,10.0
5722,Denise Archibald,11.0
5723,Denise Bixler,11.0
5724,Denise Crosby,11.0
5725,Denise Di Novi,10.0
5726,Denise Gaines,11.0
5727,Denise Nickerson,11.0
5728,Denise Nolan Cascino,10.0
5729,Denise Ream,10.0
5730,Denise Richards,10.0
5731,Denise Robert,10.0
5732,Denise Stone,9.0
5733,Denise Willis,11.0
5734,Denise's Father,11.0
5735,Dennie Gordon,11.0
5736,Dennis,10.0
5737,Dennis Bradbury,11.0
5738,Dennis Cahill,11.0
5739,Dennis Crim,9.0
5740,Dennis Dugan,9.0
5741,Dennis Dun,10.0
5742,Dennis Dupree,9.0
5743,Dennis Edwards,9.0
5744,Dennis Farina,10.0
5745,Dennis Feldman,11.0
5746,Dennis Franz,9.0
5747,Dennis Gansel,11.0
5748,Dennis Haysbert,9.0
5749,Dennis Hopper,14.0
5750,Dennis Iliadis,11.0
5751,Dennis Miller,10.0
5752,Dennis Quaid,10.0
5753,Dennis Storhøi,9.0
5754,Dennis's Mother / Sir Bedevere / Left Head / Prince Herbert / Cartoon Scribe (voice),11.0
5755,Denny,10.0
5756,Denton Baxter,11.0
5757,Denton Van Zan,9.0
5758,Denys Arcand,9.0
5759,Denys George Finch Hatton,11.0
5760,Denzel Washington,35.0
5761,Denzel Whitaker,10.0
5762,Denzil Smith,11.0
5763,Deobia Oparei,9.0
5764,Deon Wilson,11.0
5765,Deputy,11.0
5766,Deputy Cherisha Kimball,11.0
5767,Deputy Chief Hardy,11.0
5768,Deputy D.A. Penny Kimball,9.0
5769,Deputy Dwight 'Dewey' Riley,11.0
5770,Deputy Fred,11.0
5771,Deputy Frye,11.0
5772,Deputy James Garcia,11.0
5773,Deputy Jeff Hendricks,11.0
5774,Deputy John Burke,9.0
5775,Deputy Marshal Harvey Pell,11.0
5776,Deputy Martin,11.0
5777,Deputy Scott Stubbs,11.0
5778,Deputy Secretary of Defense,11.0
5779,Deputy Sgt. Arthur Galt,11.0
5780,Deputy Travis Junior,11.0
5781,Der Anrufer,11.0
5782,Der Butler Mr. Poole,9.0
5783,Der Leitende/Fritz Grade,11.0
5784,Der Schmale,9.0
5785,Der Zauberer,9.0
5786,Derek,10.0
5787,Derek Anderson,11.0
5788,Derek Bowman,11.0
5789,Derek Cianfrance,10.0
5790,Derek Connolly,11.0
5791,Derek Curl,10.0
5792,Derek Dietl (voice),11.0
5793,Derek Drymon,11.0
5794,Derek Freda,11.0
5795,Derek Frey,11.0
5796,Derek Frost,11.0
5797,Derek Jacobi,11.0
5798,Derek Luke,9.0
5799,Derek Mears,11.0
5800,Derek Reynolds,11.0
5801,Derek Richardson,11.0
5802,Derek Vinyard,11.0
5803,Derek Zoolander,10.0
5804,Derice Bannock,11.0
5805,Dermot Mulroney,18.0
5806,Derrick Borte,9.0
5807,Derrick Branche,11.0
5808,Derrick Jones,11.0
5809,Derrick Tseng,9.0
5810,Derrick Webb,9.0
5811,Derrin Schlesinger,11.0
5812,Dervla Kirwan,9.0
5813,Des McAnuff,10.0
5814,Desdemona,11.0
5815,Deshawn,9.0
5816,Desi,10.0
5817,Desi Collins,11.0
5818,Desmond Harrington,10.0
5819,Despereaux (voice),9.0
5820,Destination Films,10.0
5821,Destroyer,9.0
5822,Det Jackson,11.0
5823,Det. Axel Foley,10.0
5824,Det. Bob Burke,9.0
5825,"Det. Buddy ""Cloudy"" Russo",11.0
5826,Det. Capt. John Book,11.0
5827,Det. Chuck Fowler,11.0
5828,Det. Danny Fisher,9.0
5829,Det. Donald Kimball,11.0
5830,Det. Graham Waters,11.0
5831,Det. Hank Carver,9.0
5832,Det. Hollingsworth,9.0
5833,Det. James Carter,10.0
5834,Det. James Van Der Zee,11.0
5835,Det. Jeffrey Friedman,11.0
5836,Det. Jim McLean,9.0
5837,"Det. Jimmy ""Popeye"" Doyle",11.0
5838,Det. Jimmy Shaker,11.0
5839,Det. K.C. Calden,9.0
5840,"Det. Lt. Edmund Jennings "" Ed "" Exley",11.0
5841,Det. Lt. Henry Oak,11.0
5842,Det. Maya Sunee,9.0
5843,Det. Michael Bryer,11.0
5844,Det. Milton Arbogast,11.0
5845,Det. Mulligan,11.0
5846,Det. Nick Ruskin,11.0
5847,Det. Sgt. Deke DaSilva,11.0
5848,Det. Sgt. Jack Vincennes,11.0
5849,Det. Sgt. John Taggart,10.0
5850,Det. Sgt. Matthew Fox,11.0
5851,Det. Sgt. Nick Tellis,11.0
5852,Det. William 'Billy' Rosewood,10.0
5853,Dete Meserve,11.0
5854,Detective Allen Gamble,11.0
5855,Detective Antonio Ri,9.0
5856,Detective Arroyo,11.0
5857,Detective Bill Stork (voice),11.0
5858,Detective Bowden,11.0
5859,Detective Burton,9.0
5860,Detective Clarkin,11.0
5861,Detective Danny Wallace,9.0
5862,Detective David Mills,11.0
5863,Detective David Rae,9.0
5864,Detective David Tapp,11.0
5865,Detective Dean,11.0
5866,Detective Dolly,9.0
5867,Detective Dunnigan,11.0
5868,Detective Eddie Flemming,9.0
5869,Detective Emily Sanders,11.0
5870,Detective Emmett Fields,11.0
5871,Detective Fanning,11.0
5872,Detective George Beaufort,11.0
5873,Detective Hendricks,9.0
5874,Detective Hugo,9.0
5875,Detective James McParlan,9.0
5876,Detective Jaye Winston,9.0
5877,Detective John Chestnut,11.0
5878,Detective John Felkner,9.0
5879,Detective John Kimble,11.0
5880,Detective Justice,11.0
5881,Detective Keith Frazier,11.0
5882,Detective Kenny Solomon,11.0
5883,Detective Larry McBain,11.0
5884,Detective Leon Jackson,9.0
5885,Detective Loki,11.0
5886,Detective Lt. William Somerset,11.0
5887,Detective Mackay,9.0
5888,Detective Marcus Burnett,10.0
5889,Detective Margie Francis,11.0
5890,Detective Marino,11.0
5891,Detective Mark Lewis,11.0
5892,Detective Mike Barron,11.0
5893,Detective Mike Lowrey,10.0
5894,Detective Mike Reilly,9.0
5895,Detective O'Brien,11.0
5896,Detective Paretti,11.0
5897,Detective Paul Diskant,11.0
5898,Detective Phoebe O'Hara,11.0
5899,Detective Rita Veder,11.0
5900,Detective Robert Nock,11.0
5901,Detective Rydell,9.0
5902,Detective Sebastian,11.0
5903,Detective Steven Sing,11.0
5904,Detective Ted Riley,11.0
5905,Detective Terry Hoitz,11.0
5906,Detective Thibodeaux,11.0
5907,Detective Tom Ludlow,11.0
5908,Detective Trupo,11.0
5909,Detective Vera Cruz,11.0
5910,Detective Vukovich,11.0
5911,Detour Film Production,11.0
5912,Deuce Bigalow,11.0
5913,Dev Patel,10.0
5914,Dev Saran,11.0
5915,Devasena,11.0
5916,Deven Khote,11.0
5917,Devi,11.0
5918,Devlin,9.0
5919,Devlin Adams,11.0
5920,Devon Aoki,9.0
5921,Devon Bostick,10.0
5922,Devon Gearhart,9.0
5923,Devon Miles,11.0
5924,Devon Sawa,11.0
5925,Dewart,9.0
5926,Dewayne,11.0
5927,Dewdrop,9.0
5928,Dewey,11.0
5929,Dewey Cox,9.0
5930,Dewey Finn,11.0
5931,Dewey Nicks,9.0
5932,Dewey Riley,10.0
5933,Dex,10.0
5934,Dex Dogtective,9.0
5935,Dexter,10.0
5936,Dexter Fletcher,10.0
5937,Dexter Mayhew,11.0
5938,"Dexter Stanley (segment ""The Crate"")",11.0
5939,Dharma Productions,11.0
5940,Di Bonaventura Pictures,10.0
5941,DiNovi Pictures,10.0
5942,Dia Vandy,11.0
5943,Diablo Cody,11.0
5944,Diana,10.0
5945,Diana Bang,9.0
5946,Diana Bracho,11.0
5947,Diana Christensen,11.0
5948,Diana Hardcastle,11.0
5949,Diana Kent,9.0
5950,Diana Körner,11.0
5951,Diana Ossana,11.0
5952,Diana Palmer,9.0
5953,Diana Prince / Wonder Woman,11.0
5954,Diana Rathbun,11.0
5955,Diana Rigg,11.0
5956,Diana Ross,9.0
5957,Diana Scarwid,10.0
5958,Diana Wayland,11.0
5959,Diane,7.0
5960,Diane Arbus,9.0
5961,Diane Ashley,11.0
5962,Diane Booker,11.0
5963,Diane Decker,11.0
5964,Diane English,11.0
5965,Diane Freeling,11.0
5966,Diane Keaton,10.0
5967,Diane Kruger,10.0
5968,Diane Lane,10.0
5969,Diane Lerner,11.0
5970,Diane Lester,11.0
5971,Diane Lodder,11.0
5972,Diane Mosley,11.0
5973,Diane Nabatoff,9.0
5974,Diane Venora,10.0
5975,Dianna,9.0
5976,Dianna Agron,10.0
5977,Dianne,10.0
5978,Dianne Reeves,11.0
5979,Dianne Sway,11.0
5980,Dianne Wiest,15.0
5981,Diarmuid McKeown,9.0
5982,Diaval,11.0
5983,Dick,11.0
5984,"Dick ""Dicky"" Eklund",11.0
5985,Dick Brewer,11.0
5986,Dick Clark,11.0
5987,Dick Grayson / Robin,10.0
5988,Dick Hallorann,11.0
5989,Dick Harper,11.0
5990,Dick Kelly,11.0
5991,Dick Liddil,9.0
5992,Dick Miller,11.0
5993,Dick Nolan,11.0
5994,Dick Richards,11.0
5995,Dick Ritchie,9.0
5996,Dick Suskind,9.0
5997,Dick Tracy,11.0
5998,Dick Van Dyke,10.0
5999,Dickie Greenleaf,11.0
6000,Didi Conn,11.0
6001,Didier,11.0
6002,Didier Brunner,10.0
6003,Die Hand,9.0
6004,Diedrich Bader,10.0
6005,Diego (voice),10.0
6006,Diego Alatriste,9.0
6007,Diego Boneta,9.0
6008,Diego Luna,10.0
6009,Diego Ramos,11.0
6010,Diego Rivera,11.0
6011,Diego Sieres,11.0
6012,Diem Lien,9.0
6013,Dierdre Banks,11.0
6014,Dieter Dengler,9.0
6015,Dieter Geissler,9.0
6016,Dieter Von Cunth,9.0
6017,Diggs (voice),11.0
6018,Dignan,9.0
6019,Dil,11.0
6020,Dileep Rao,11.0
6021,Dilios,11.0
6022,Dill Penderghast,11.0
6023,Dillios,11.0
6024,Dillon,11.0
6025,Dillon Freasier,11.0
6026,Dimension Films,10.0
6027,Dimitri (voice),11.0
6028,Dimitri Rassam,9.0
6029,Dina Byrnes,11.0
6030,Dina Lake,9.0
6031,Dina Meyer,10.0
6032,Dina Spybey-Waters,11.0
6033,Dinah Manoff,11.0
6034,Dinaz Stafford,11.0
6035,Diner Cook (voice),11.0
6036,Dinesh D'Souza,11.0
6037,Ding 'Dingy' Bell,11.0
6038,Ding Lianshan,11.0
6039,Dinklage,11.0
6040,Dino Brewster,11.0
6041,Dino De Laurentiis,10.0
6042,Dino De Laurentiis Company,11.0
6043,Diogo Morgado,11.0
6044,Diora Baird,11.0
6045,Director Josef,9.0
6046,Director Lamar Burgess,11.0
6047,Dirk Bogarde,11.0
6048,Dirk Calloway,11.0
6049,Dirk Moran,9.0
6050,Dirk Pitt,9.0
6051,Dirty Steve Stephens,11.0
6052,Disco Cabbie,11.0
6053,Disgusting Donald,11.0
6054,Disma,11.0
6055,Distant Horizons,9.0
6056,Distinguished man,9.0
6057,District Attorney,11.0
6058,Divina Martinez,11.0
6059,Divine,11.0
6060,Divine / Babs Johnson,11.0
6061,Divya Narendra,11.0
6062,Dixie Dwyer,9.0
6063,Dixon,11.0
6064,Dizzy Flores,11.0
6065,Dj Yella,11.0
6066,Django,11.0
6067,Django (voice),11.0
6068,Djimon Hounsou,10.0
6069,Dmitri,11.0
6070,Dmitriy Nagiev,11.0
6071,Doamna Radu,11.0
6072,Doane Harrison,11.0
6073,Dobbs,11.0
6074,Doc,9.0
6075,Doc (voice),11.0
6076,Doc Brunder,11.0
6077,Doc Holliday,10.0
6078,Doc Hudson (voice),11.0
6079,Doc Miles,10.0
6080,Doc Nagobads,11.0
6081,Doc Stanton,9.0
6082,Doch atamanshi (voice) (as Liza Arzamasova),11.0
6083,Dock Newton,11.0
6084,Doctor,10.0
6085,Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice),11.0
6086,Doctor Doppler (voice),9.0
6087,Doctor James Atherton,11.0
6088,Doctor Joseph Wanless,11.0
6089,Doctor Parnassus,11.0
6090,Doctor Robert Elliott,11.0
6091,Doctor's Wife,9.0
6092,Dodge,10.0
6093,Dodge Blake,11.0
6094,Dodge Landon,11.0
6095,Dodge Petersen,9.0
6096,Dodger,11.0
6097,Dody Goodman,11.0
6098,Dog Kelly,9.0
6099,Dolan 37th,11.0
6100,Dolen,11.0
6101,Dolly Hall,10.0
6102,Dolly Parton,11.0
6103,Dolly Read,11.0
6104,Dolores Chanal,11.0
6105,Dolores Driscoll,9.0
6106,Dolores Fuller,9.0
6107,Dolores Heredia,9.0
6108,Dolores Solitano,11.0
6109,Dolores „Lolita“ Haze,11.0
6110,Dolph Lundgren,10.0
6111,Dom Cobb,11.0
6112,Dom DeLuise,10.0
6113,Dom Woganowski,11.0
6114,Domhnall Gleeson,9.0
6115,Dominic,10.0
6116,Dominic Badguy,11.0
6117,Dominic Cooper,9.0
6118,Dominic Foy,11.0
6119,Dominic Greene,11.0
6120,Dominic Purcell,11.0
6121,Dominic Sena,9.0
6122,Dominic Toretto,10.0
6123,Dominic West,10.0
6124,Dominick Pezzulo,11.0
6125,Dominik García-Lorido,10.0
6126,Dominique 'Domino' Derval,11.0
6127,Dominique Dunne,11.0
6128,Dominique Frot,11.0
6129,Dominique Louis,11.0
6130,Dominique McElligott,11.0
6131,Dominique Othenin-Girard,11.0
6132,Dominique Pinon,9.0
6133,Dominique Sanda,9.0
6134,Dominique Séguin,11.0
6135,Domino Harvey,9.0
6136,Domino Petachi,11.0
6137,Domnu' Bebe,11.0
6138,Don,10.0
6139,Don 'Wardaddy' Collier,11.0
6140,Don Ameche,11.0
6141,Don Birnam,11.0
6142,Don Bluth,9.0
6143,Don Bonfante,11.0
6144,Don Brodie,11.0
6145,Don Calfa,11.0
6146,Don Carini,11.0
6147,Don Carmody,9.0
6148,Don Cheadle,19.0
6149,Don Cleveland,9.0
6150,Don Coscarelli,11.0
6151,Don Curry,10.0
6152,Don Dawson,11.0
6153,Don Diego de la Vega / Zorro,11.0
6154,Don Donoso Fellove,9.0
6155,Don Falcone,9.0
6156,Don Granger,10.0
6157,Don Griffin,9.0
6158,Don Hahn,14.0
6159,Don Hall,10.0
6160,Don Holden,9.0
6161,Don Johnson,9.0
6162,Don Juan deMarco,9.0
6163,Don Leo,9.0
6164,Don Lino (voice),11.0
6165,Don Lockwood,11.0
6166,Don MacBain,11.0
6167,Don Mancini,11.0
6168,Don McKellar,9.0
6169,Don Michael Corleone,10.0
6170,Don Michael Paul,10.0
6171,Don Murphy,10.0
6172,Don Murray,11.0
6173,Don Pampa,9.0
6174,Don Pedro Vargas,9.0
6175,Don Piper,9.0
6176,Don Rafael Montero,11.0
6177,Don Reba,9.0
6178,Don Rickles,9.0
6179,Don Rumata,9.0
6180,Don Scardino,9.0
6181,Don Shanks,11.0
6182,Don Siegel,11.0
6183,Don Sikorski,9.0
6184,Don Simpson,10.0
6185,Don Taylor,11.0
6186,Don Vincent 'Vinnie' Mancini-Corleone,11.0
6187,Don Vito Corleone,10.0
6188,Don Wycherley,9.0
6189,Dona Ana,9.0
6190,Dona Holloway,11.0
6191,Donal Logue,10.0
6192,Donald Austin,9.0
6193,Donald Carruthers,11.0
6194,Donald Crisp,10.0
6195,Donald De Line,10.0
6196,Donald Faison,10.0
6197,Donald Gibb,11.0
6198,Donald Glover,11.0
6199,Donald Greenleaf,9.0
6200,Donald Kushner,11.0
6201,Donald Moffat,11.0
6202,Donald O'Connor,11.0
6203,Donald Patterson,9.0
6204,Donald Petrie,10.0
6205,Donald Pleasence,10.0
6206,Donald Ranvaud,11.0
6207,Donald Sumpter,11.0
6208,Donald Sutherland,10.0
6209,"Donald W. Blackburn, M.D.",11.0
6210,Donald W. Ernst,11.0
6211,Donald Woods,11.0
6212,Donatello / Foot #3,11.0
6213,Dondre Whitfield,9.0
6214,Dong Yu,11.0
6215,Dong-ming Shi,11.0
6216,Donkey (voice),10.0
6217,Donna,10.0
6218,Donna Biebe,9.0
6219,Donna Chadway,11.0
6220,Donna De Angelo,9.0
6221,Donna Gardner,11.0
6222,Donna Gigliotti,10.0
6223,Donna Hawthorne,9.0
6224,Donna Jensen,11.0
6225,Donna Ludwig,11.0
6226,Donna McLoughlin,11.0
6227,Donna Murphy,10.0
6228,Donna Newman,11.0
6229,Donna Reed,10.0
6230,Donna Remar,11.0
6231,Donna Roth,10.0
6232,Donna Sheridan,11.0
6233,Donnacha,11.0
6234,Donners' Company,10.0
6235,Donnie Azoff,11.0
6236,Donnie Brasco / Joseph D. 'Joe' Pistone,11.0
6237,Donnie Darko,9.0
6238,Donnie Dunagan,11.0
6239,Donnie Eaton,11.0
6240,Donnie Smith,11.0
6241,Donnie Wahlberg,10.0
6242,Donnie Yen,10.0
6243,Donny,10.0
6244,Donny Alamsyah,11.0
6245,Donny Berger,9.0
6246,Donovan 'Red' Grant,11.0
6247,Donovan Cook,11.0
6248,Donovan Donaly,11.0
6249,Donovan Scott,10.0
6250,Dooley,9.0
6251,Doon Harrow,9.0
6252,Dora,11.0
6253,Dora Bryan,9.0
6254,Dora Jansen,11.0
6255,Dora Shaller,9.0
6256,Doreen Carter,9.0
6257,Dorfältester,9.0
6258,Dorian Brown,11.0
6259,Dorian Gray,11.0
6260,Dorian Montier,9.0
6261,Dorie,9.0
6262,Dorinda Durston,11.0
6263,Doris,10.0
6264,Doris Dowling,11.0
6265,Doris Roberts,11.0
6266,Doris Vinyard,11.0
6267,Dorita Evita Perez,9.0
6268,Dorka Gryllus,11.0
6269,Dorota,11.0
6270,Dorothy,9.0
6271,Dorothy (voice),9.0
6272,Dorothy Aufiero,11.0
6273,Dorothy Boyd,11.0
6274,Dorothy Brock,11.0
6275,Dorothy Gale,10.0
6276,Dorothy Johnson,11.0
6277,Dorothy Lamour,10.0
6278,Dorothy Lyman,11.0
6279,Dorothy McGuire,11.0
6280,Dorothy Stratten,9.0
6281,Dorothy Washington,9.0
6282,Dorothée Berryman,9.0
6283,Dory (voice),11.0
6284,Dos Corazones,9.0
6285,Dot,9.0
6286,Dot (voice),11.0
6287,Dot Black,11.0
6288,Dot Woods,11.0
6289,Dottie Hinson,11.0
6290,Dottie Smith,9.0
6291,Dottie Thompson,9.0
6292,Double Feature Films,8.0
6293,Doug,9.0
6294,Doug Atchison,11.0
6295,Doug Billings,10.0
6296,Doug Bukowski,11.0
6297,Doug Butabi,11.0
6298,Doug Claybourne,11.0
6299,Doug Davison,9.0
6300,Doug E. Doug,11.0
6301,Doug Hansen,11.0
6302,Doug Hutchison,10.0
6303,Doug Johnson,11.0
6304,Doug Jones,10.0
6305,Doug Lefler,9.0
6306,Doug Liman,10.0
6307,Doug MacRay,11.0
6308,Doug Mitchell,9.0
6309,Doug Munny,9.0
6310,Doug Rand,11.0
6311,Doug Rosselli,11.0
6312,Doug Whitmore,11.0
6313,Douglas 'DJ' Hartner (voice),11.0
6314,Douglas Aarniokoski,9.0
6315,Douglas Ainslie,10.0
6316,Douglas Barr,11.0
6317,Douglas Booth,10.0
6318,Douglas Cheek,11.0
6319,Douglas Curtis,11.0
6320,Douglas Freeman,9.0
6321,Douglas Gresham,11.0
6322,Douglas Hall/John Ferguson/David,11.0
6323,Douglas Kenney,11.0
6324,Douglas M. Griffin,10.0
6325,Douglas McGrath,10.0
6326,Douglas Quaid/Hauser,11.0
6327,Douglas Rae,11.0
6328,Douglas Rain,11.0
6329,Douglas Saylor Jr.,10.0
6330,Douglas Silva,11.0
6331,Douglas Smith,10.0
6332,Douglas Thomas,9.0
6333,Douglas Wick,10.0
6334,Dougray Scott,10.0
6335,Dowager Empress Tzu-Hsi,9.0
6336,Doyle Gipson,11.0
6337,Doyle Hargraves,11.0
6338,Doyle Lonnegan,11.0
6339,Doña Juana,11.0
6340,Dr Alex Sabian,11.0
6341,Dr Katrina McKenzie,11.0
6342,"Dr. ""Doc"" Daneeka",11.0
6343,Dr. Aaron Conners,11.0
6344,Dr. Aki Ross (voice),9.0
6345,Dr. Alan Champion,11.0
6346,Dr. Alan Grant,10.0
6347,Dr. Albert Frock,9.0
6348,Dr. Alex Cross,9.0
6349,Dr. Alex Durant,11.0
6350,Dr. Alex Friedman,11.0
6351,Dr. Alexander Brulov,11.0
6352,Dr. Alfred Lanning,11.0
6353,Dr. Alice Howland,11.0
6354,Dr. Alice Sheldon,9.0
6355,Dr. Amelia Brand,11.0
6356,Dr. Andy Harrison,11.0
6357,Dr. Ann Cuthbert,9.0
6358,Dr. Anna Straus,9.0
6359,Dr. Anne Eastman,11.0
6360,Dr. Arliss Loveless,11.0
6361,Dr. Aziz H. Ahmed,11.0
6362,Dr. Ben Douglas,11.0
6363,Dr. Ben Sobel,10.0
6364,Dr. Bennet Omalu,11.0
6365,Dr. Bernard Merrick,11.0
6366,Dr. Bernardo,11.0
6367,Dr. Bernice Deagan,9.0
6368,Dr. Bernie Feld,11.0
6369,Dr. Beth Lorenson,9.0
6370,Dr. Betty Shabazz,11.0
6371,Dr. Blair,11.0
6372,Dr. Bob Sweeney,11.0
6373,Dr. Bonnie Fox,9.0
6374,Dr. Bowman,9.0
6375,Dr. Brett Rushton,11.0
6376,Dr. Bruner,11.0
6377,Dr. Calico (voice),11.0
6378,Dr. Cameron McCarthy,11.0
6379,Dr. Campbell,9.0
6380,"Dr. Caroline ""Cathy"" Ryan",11.0
6381,Dr. Chakaraborty,11.0
6382,Dr. Charles Dutton,11.0
6383,Dr. Charles Montague,11.0
6384,Dr. Charlie Logan,11.0
6385,Dr. Chase Meridian,11.0
6386,Dr. Christmas Jones,11.0
6387,Dr. Cid (voice),9.0
6388,Dr. Clair,9.0
6389,Dr. Claire Lewicki,11.0
6390,Dr. Clay Haskett,10.0
6391,Dr. Cockroach Ph.D. (voice),11.0
6392,Dr. Conrad Zimsky,11.0
6393,Dr. Constance Petersen,11.0
6394,Dr. Copper,11.0
6395,Dr. Crews,11.0
6396,Dr. Curt Connors / The Lizard,11.0
6397,Dr. Curtis McCabe,11.0
6398,Dr. Cyril Wecht,11.0
6399,Dr. Daniel 'Dan' Challis,11.0
6400,Dr. Daniel P. Schreber,11.0
6401,Dr. Darrel Lindenmeyer,9.0
6402,Dr. Dave Bowman,11.0
6403,Dr. David Grant,11.0
6404,Dr. David Marrow,11.0
6405,Dr. Dobson,9.0
6406,Dr. Douglas Grey,11.0
6407,Dr. Dre,10.0
6408,Dr. Dreyfuss,10.0
6409,Dr. Earl Dopler,11.0
6410,Dr. Ed 'Braz' Brazzleton,11.0
6411,Dr. Eden Minerva,9.0
6412,Dr. Edgar Caldicott,11.0
6413,Dr. Elefun (voice),9.0
6414,Dr. Elizabeth 'Beth' Halperin,9.0
6415,Dr. Elizabeth Clay,11.0
6416,Dr. Elizabeth Klein,11.0
6417,Dr. Elizabeth Masterson,11.0
6418,Dr. Elizabeth Shaw,11.0
6419,Dr. Ellie Sattler,11.0
6420,Dr. Elliott Coleye,9.0
6421,Dr. Elsa Schneider,11.0
6422,Dr. Emma Temple,11.0
6423,Dr. Emmett Brown,10.0
6424,Dr. Erin Mears,11.0
6425,Dr. Ernest Menville,11.0
6426,Dr. Ernst Janning,11.0
6427,Dr. Eve Saks,11.0
6428,Dr. Facilier (voice),11.0
6429,Dr. Finch,9.0
6430,Dr. Fortunati,11.0
6431,Dr. Frank Poole,11.0
6432,Dr. Franks,9.0
6433,Dr. Frederick Chilton,11.0
6434,Dr. Frederick Frankenstein,11.0
6435,Dr. Frederick Treves,11.0
6436,Dr. Galeano,9.0
6437,Dr. Gene Reiss,11.0
6438,Dr. Gene Tuskin,11.0
6439,Dr. George Waggner,11.0
6440,Dr. Gibbs,11.0
6441,Dr. Gonzo / Oscar Z. Acosta,9.0
6442,Dr. Grace Augustine,11.0
6443,Dr. Grant,9.0
6444,Dr. Guy Luthan,9.0
6445,Dr. Hank Pym,11.0
6446,Dr. Hans Reinhardt,11.0
6447,Dr. Hans Zarkov,9.0
6448,Dr. Harrison Copeland,11.0
6449,Dr. Harry Adams,9.0
6450,Dr. Harvey Mandrake,11.0
6451,Dr. Henry Devlin,11.0
6452,Dr. Henry Goose / Hotel Manager / Isaac Sachs / Dermot Hoggins / Cavendish Look-a-Like Actor / Zachry,11.0
6453,Dr. Henry Jekyll / Edward Hyde,10.0
6454,Dr. Heywood R. Floyd,11.0
6455,Dr. Hoffman,11.0
6456,Dr. Holloran,9.0
6457,Dr. Holly Goodhead,11.0
6458,Dr. Hugh Akston,9.0
6459,Dr. Ian Malcolm,10.0
6460,Dr. Iannis,11.0
6461,Dr. Iris Hineman,11.0
6462,Dr. Isaacs,11.0
6463,Dr. Jack Byron,11.0
6464,Dr. Jack Harper,9.0
6465,Dr. Jack Mickler,9.0
6466,Dr. Jack Seward,11.0
6467,Dr. Jacob Lane,11.0
6468,Dr. James Farmer Sr.,11.0
6469,Dr. James Harvey,11.0
6470,Dr. James Hawk,9.0
6471,Dr. Jeremy Stone,11.0
6472,Dr. Jerome Davenport,11.0
6473,Dr. Jo Harding,11.0
6474,Dr. John Cawley,11.0
6475,Dr. John Dolittle,10.0
6476,Dr. John Fury,9.0
6477,Dr. John Howland,11.0
6478,Dr. John McKittrick,11.0
6479,Dr. John Watson,10.0
6480,Dr. Jonas,11.0
6481,Dr. Jonas Miller,11.0
6482,Dr. Jonathan Gediman,11.0
6483,Dr. Josh Keyes,11.0
6484,Dr. Judy Robinson,11.0
6485,Dr. Julia Harris,11.0
6486,"Dr. Julia Harris, D.D.S.",11.0
6487,Dr. Julia Hoffman,11.0
6488,Dr. Julian Bailes,11.0
6489,Dr. Julie McElroy,9.0
6490,Dr. Jumba Jookiba (voice),11.0
6491,Dr. Kaela Evers,9.0
6492,Dr. Karen Ross,11.0
6493,Dr. Kathryn Jennings,9.0
6494,Dr. Keith Orbit,9.0
6495,Dr. Kimble,11.0
6496,Dr. King Schultz,11.0
6497,Dr. Kozak,11.0
6498,Dr. Larabee,11.0
6499,Dr. Laurel Weaver / Agent L,11.0
6500,Dr. Lawrence Angelo,11.0
6501,Dr. Lawrence Gordon,10.0
6502,Dr. Lawrence Madsen,11.0
6503,Dr. Lawrence Myrick,9.0
6504,Dr. Lee,11.0
6505,Dr. Lena Fiore Kendricks,11.0
6506,Dr. Leonard 'Bones' McCoy,10.0
6507,Dr. Leonard McCoy,10.0
6508,Dr. Leonora Orantes,11.0
6509,Dr. Lepage,11.0
6510,Dr. Lesh,11.0
6511,Dr. Lev Botvin,11.0
6512,Dr. Lewis Dixon,11.0
6513,Dr. Lillian Guzetti,9.0
6514,Dr. Lily Sinclair,11.0
6515,Dr. Lionel Canter,11.0
6516,Dr. Lucas,9.0
6517,Dr. Lynn Denlon,11.0
6518,Dr. Lynn Waldheim,11.0
6519,Dr. Malick,11.0
6520,Dr. Marcus Brody,11.0
6521,Dr. Marcus Kane,9.0
6522,Dr. Margo Green,9.0
6523,Dr. Mark Hall,11.0
6524,Dr. Mark Powell,11.0
6525,Dr. Mark Weller,11.0
6526,Dr. Marta Shearing,11.0
6527,Dr. Martin Harris,11.0
6528,Dr. Maureen Robinson,11.0
6529,Dr. McCarthy,11.0
6530,Dr. Melik,11.0
6531,Dr. Melissa Reeves,11.0
6532,Dr. Mendez,9.0
6533,Dr. Miriam Kent,11.0
6534,Dr. Molly Griswold,11.0
6535,Dr. Moreau,11.0
6536,Dr. Mueller,11.0
6537,Dr. Murchison,11.0
6538,Dr. Nash,9.0
6539,Dr. Nefario (voice),10.0
6540,Dr. Neil Gordon,11.0
6541,Dr. Neil Miller,11.0
6542,Dr. Newton Geiszler,11.0
6543,Dr. Nicholas Garrigan,11.0
6544,Dr. No,11.0
6545,Dr. Norman Goodman,9.0
6546,Dr. Norman Spencer,11.0
