,feature,weight,brh_index
20268,Scottie Thompson,2.818855272222222,10.0
20269,Scotty Brody,0.5562525166666666,11.0
20270,Scout Leader Sandy,1.7115950689655173,11.0
20271,Scout Master Ward,3.266447875,11.0
20272,Scout Taylor-Compton,1.6280978,11.0
20273,Scrad/Charlie,2.1558485928571427,11.0
20274,Scrap Iron,-0.42916666666666664,9.0
20275,Scrappy Holmes,0.841294,11.0
20276,Scrat (voice),8.2341556,11.0
20277,Scroop (voice),-0.21729917857142858,9.0
20278,Scud,1.870556148148148,11.0
20279,Scylias,2.0689095545454546,11.0
20280,Seamus Davey-Fitzpatrick,2.725489666666667,11.0
20281,Sean,1.5102197912830202,10.0
20282,Sean Ambrose,3.37110484,11.0
20283,Sean Amstrong,-0.0778537294117647,9.0
20284,Sean Anders,1.3089656094360902,9.0
20285,Sean Anderson,1.2600457777777778,11.0
20286,Sean Archer,2.070951825,11.0
20287,Sean Astin,0.8930475422222223,9.0
20288,Sean Avery,-0.747623875,9.0
20289,Sean Bailey,0.7950574102941176,10.0
20290,Sean Bean,1.4508453391204366,20.0
20291,Sean Boswell,0.8643328470588235,11.0
20292,Sean Brenner,9.4303851,11.0
20293,Sean Bridgers,4.900293,11.0
20294,Sean Chapman,13.564027,11.0
20295,Sean Combs,5.16129175,10.0
20296,Sean Connery,11.23918803510297,10.0
20297,Sean Covel,114.2952425,11.0
20298,Sean Daniel,1.1744772501632876,10.0
20299,Sean Dawkins,-0.48448291666666665,9.0
20300,Sean Devine,5.2728808,11.0
20301,Sean Dunne,-0.4207679117647059,9.0
20302,Sean Faris,1.08137155,11.0
20303,Sean Faughnan,8.829182608695652,11.0
20304,Sean Furst,1.1502738,10.0
20305,Sean Gullette,52.68586666666667,11.0
20306,Sean Hayes,1.2411020128540304,10.0
20307,Sean Jackson,3.163185653846154,11.0
20308,Sean Jones,0.8794549696969697,11.0
20309,Sean Kingston,6.572458,11.0
20310,Sean Maguire,11.707452266666667,10.0
20311,Sean Matthews,-0.14666753333333332,9.0
20312,Sean McCann,1.3016324285714285,11.0
20313,Sean McKittrick,-0.7271350662931839,10.0
20314,Sean McNamara,0.8036113,10.0
20315,Sean Nelson,3.176606666666667,11.0
20316,Sean Nokes,2.76398375,11.0
20317,Sean O'Keefe,0.20457948,11.0
20318,Sean Parker,4.623007875,11.0
20319,Sean Patrick Flanery,1.2186075395833331,10.0
20320,Sean Patrick Thomas,4.64436800997151,10.0
20321,Sean Penn,1.4631292625819279,22.0
20322,Sean Pertwee,-0.80576156,9.0
20323,Sean Porter,0.3826950333333333,11.0
20324,Sean Robertson,1.8,11.0
20325,Sean S. Cunningham,2.774808333333333,10.0
20326,Sean Taylor,1.87942425,11.0
20327,Sean Tuohy,9.66235548275862,11.0
20328,Sean Vetter,0.23197016666666667,11.0
20329,Sean Whalen,0.683675325,11.0
20330,Sean Young,4.620461395238095,10.0
20331,Seann William Scott,3.3758448800671417,10.0
20332,Searle,-0.35964394,9.0
20333,Sebastian,-0.9037832,9.0
20334,Sebastian Abney,1.524,11.0
20335,Sebastian Caine / Hollow Man,1.0022468947368421,11.0
20336,Sebastian Koch,9.923926538095238,10.0
20337,Sebastian Shaw / Black Bishop,1.210150775,11.0
20338,Sebastian Stan,2.0077443107563027,9.0
20339,Sebastian Timms,2.2101,11.0
20340,Sebastian Tunney,3.0680396,11.0
20341,Sebastian Valmont,6.228781714285715,11.0
20342,Sebastian de Rosa,1.4454837571428572,11.0
20343,Sebastian's Neighbor,1.0022468947368421,11.0
20344,Sebastien,1.06809932,11.0
20345,Sebastien Andrieu,0.0356737,11.0
20346,Sebastien Lemercier,16.907326666666666,10.0
20347,Sebastián Copons,-0.028251916666666668,9.0
20348,Second Citizen (Cassius),-0.860701038961039,9.0
20349,Second Swallow-Savvy Guard / The Black Knight / Peasant 3 / Sir Lancelot the Brave / Taunting French Guard / Tim the Enchanter,11.57237,11.0
20350,Secretary of Defense,-0.9834899,9.0
20351,Secretary of Defense Ruth McMillan,2.4292407833333334,11.0
20352,Seiji Miyaguchi,-0.8640795,9.0
20353,Seine Exzellenz,-0.16547583892617448,9.0
20354,Seko (voice),0.35936875,11.0
20355,Sela Ward,4.372624348484848,10.0
20356,Selby,6.547323,11.0
20357,Selena,7.975110361111111,10.0
20358,Selena Gomez,2.586213667941176,10.0
20359,Selena Perrini,-0.0778537294117647,9.0
20360,Selena Quintanilla-Pérez,2.0,11.0
20361,Selene,1.9548414335064936,10.0
20362,Selina Kyle / Catwoman,3.339756396,11.0
20363,Selina Kyle/Catwoman,2.5,11.0
20364,Selma Blair,2.4943519577942967,9.0
20365,Selma Jezkova,2.127490546875,11.0
20366,Semelovsky,2.9270746666666665,11.0
20367,Semyon,0.0701428349514563,11.0
20368,Sen. Jackson McCanles,2.4,11.0
20369,Sen. Joseph Harrison Paine,5.4,11.0
20370,Senator Aaron McComb,2.764688185185185,11.0
20371,Senator Charlie Roan,10.858788,11.0
20372,Senator Dillings,-0.14666753333333332,9.0
20373,Senator Eleanor Prentiss Shaw (D-VA),0.20132455,11.0
20374,Senator Hammond,0.09925586,11.0
20375,Senator James Reisman,0.4419648333333333,11.0
20376,Senator Jasper Irving,0.8061677714285714,11.0
20377,Senator Jay Billington Bulworth,-0.026570533333333334,9.0
20378,Senator John McLaughlin,0.56639495,11.0
20379,Senator Lillian DeHaven,-0.03661688,9.0
20380,Senator Orton Worrell,-0.5517148,9.0
20381,Senator Palpatine,7.037543982608696,11.0
20382,Senator Thomas Jordan (D-CT),0.20132455,11.0
20383,Senior Chief Carl Brashear,0.52546590625,11.0
20384,Senshi Raige,0.8757163615384616,11.0
20385,Sentenza/Angel Eyes,4.0,11.0
20386,Senzo Tanaka,6.870746,11.0
20387,Ser'Darius Blain,1.0085308666666666,11.0
20388,Sera,12.833333333333334,11.0
20389,Serafin,-0.20108108108108108,9.0
20390,Serafina Pekkala,1.0679714666666666,11.0
20391,Serena,2.642284613095238,10.0
20392,Serena Johnson,3.277189381818182,11.0
20393,Serena Knight,-0.499281,9.0
20394,Serge,2.528407525,10.0
20395,Serge Lalou,4.5629245,11.0
20396,Serge Stanieff,10.0,11.0
20397,Sergeant 'Mac' Eliot,4.457530444444444,11.0
20398,Sergeant (voice),-0.44348268571428573,9.0
20399,Sergeant Albrecht,5.266666666666667,11.0
20400,Sergeant Bishop Cummings,-0.7928037111111111,9.0
20401,Sergeant Calhoun (voice),1.855896296969697,11.0
20402,Sergeant Carmen Sandoval,0.400754,11.0
20403,Sergeant Carnelli,0.284425652173913,11.0
20404,Sergeant Cass,-0.3916919,9.0
20405,Sergeant Detective Jeffrey Allen,-0.36803515,9.0
20406,"Sergeant Donny ""The Bear Jew"" Donowitz",3.559015,11.0
20407,Sergeant Doyle,3.2825626666666667,11.0
20408,Sergeant Elias Grodin,22.0884275,11.0
20409,Sergeant Eric Hjelmstad,-0.32497160869565217,9.0
20410,Sergeant Gerry Boyle,2.2600456666666666,11.0
20411,Sergeant Haytham,0.2379794,11.0
20412,Sergeant Jake Roenick,0.17648233333333332,11.0
20413,Sergeant Jim Vasquez,-0.8435796,9.0
20414,Sergeant Joe Enders,-0.32497160869565217,9.0
20415,Sergeant Keyes Beech,-0.2677750111111111,9.0
20416,Sergeant Peter Godley,1.1302318571428571,11.0
20417,Sergeant Ray Duquette,2.36,11.0
20418,Sergeant Red O'Neill,22.0884275,11.0
20419,Sergeant Srinivas,24.194036266666668,11.0
20420,Sergeant Whitey Powers,5.2728808,11.0
20421,Sergeant William Schumann,3.283767533333333,11.0
20422,Sergei Bespalov,-0.07152445064102564,10.0
20423,Sergei Bodrov,0.3378153461988304,10.0
20424,Sergey Bondarchuk,-0.87792,9.0
20425,Sergey Garmash,-0.5708925342465754,10.0
20426,Sergey Melkumov,-0.4017850684931507,9.0
20427,Sergi López,3.3820118947368423,11.0
20428,Sergie Katsov,0.8624848421052631,11.0
20429,Sergio Aguero,2.3071803571428573,11.0
20430,Sergio Leone,25.18810053333333,10.0
20431,Sergio Rubini,19.396647333333334,11.0
20432,Serleena,2.1558485928571427,11.0
20433,Serna,2.3590526470588236,11.0
20434,Seso,1.2343642866666666,11.0
20435,Sessue Hayakawa,10.1,11.0
20436,Set,0.07629188571428572,11.0
20437,Seth,71.43212854172383,9.0
20438,Seth Davis,0.10693288461538461,11.0
20439,Seth Frank,0.0013662,10.0
20440,Seth Gecko,0.3598218947368421,11.0
20441,Seth Ginsberg,58.17067733333333,11.0
20442,Seth Gordon,3.088441909166667,9.0
20443,Seth Green,0.8443816747618755,5.0
20444,Seth MacFarlane,6.0894374735294114,10.0
20445,Seth Meyers,1.2600457777777778,11.0
20446,Seth Rogen,2.8656239115006823,24.0
20447,Sethos I,0.9145130571428571,11.0
20448,Seung-yong Lim,3.993335,11.0
20449,Severin,1.5895185,11.0
20450,Severn Darden,4.454292647058823,10.0
20451,Severus,-0.6491675135135135,9.0
20452,Severus Snape,7.76688482,11.0
20453,Seymour Cassel,0.6666158286676287,9.0
20454,Seymour Krelborn,0.5499358,11.0
20455,Seymour Parrish,3.3519421666666664,11.0
20456,Sfc. Jeff Sanderson,0.8803222934782609,11.0
20457,Sgt John M Stryker,6.8,11.0
20458,Sgt. Adams (voice),0.5320442375,11.0
20459,Sgt. Al Powell,3.2282213142857143,10.0
20460,Sgt. Augustus Henderson,-0.8869565217391304,9.0
20461,Sgt. Bob Mooney,1.25690748,11.0
20462,Sgt. Buster Kilrain,-0.7692154285714285,9.0
20463,Sgt. Chris Kenner,-0.715555375,9.0
20464,Sgt. Dan 'Hondo' Harrelson,0.458041825,11.0
20465,Sgt. Eddie Dohun,1.3068181818181819,11.0
20466,Sgt. Frank Tree,-0.09269308571428571,9.0
20467,Sgt. Gallen,0.2727272727272727,11.0
20468,Sgt. Hulka,7.53,11.0
20469,Sgt. JT Sanborn,1.8,11.0
20470,Sgt. Jemal,-0.3102212,9.0
20471,Sgt. Jericho 'Action' Jackson,1.8938535714285714,11.0
20472,Sgt. Jericho Butler,-0.49961314285714287,9.0
20473,Sgt. Jerry Wooters,0.7533483833333333,11.0
20474,Sgt. Joe Gavilan,-0.31809788,9.0
20475,Sgt. Maj. Basil Plumley,0.5288104533333333,11.0
20476,Sgt. Maj. John Rawlins,0.4904647222222222,11.0
20477,Sgt. Matt Thompson,1.8,11.0
20478,Sgt. Monk Menkowicz,1.4571854058078928,11.0
20479,Sgt. Rita Vrataski,1.0816924494382023,11.0
20480,Sgt. Ryan Whitaker (voice),-0.3785997810218978,9.0
20481,Sgt. Sisk,2.8533064545454545,11.0
20482,Sgt. Thomas Chamberlain,-0.7692154285714285,9.0
20483,Sgt. Thor,-0.11545454545454545,9.0
20484,Sgt. Tyree,2.375,11.0
20485,Sgt. William James,1.8,11.0
20486,Sha Wujing,1.8278165863629727,11.0
20487,Shad,1.26619486,11.0
20488,Shad Moss,1.2313129235294118,10.0
20489,Shadow Henderson (Sax),0.6153593,11.0
20490,Shah,2.732390025,11.0
20491,Shah Rukh Khan,2.341326718146718,10.0
20492,Shaheen Khan,20.878617799934233,11.0
20493,Shahkrit Yamnarm,-0.055835777777777776,9.0
20494,Shaikh,3.235151,11.0
20495,Shailene Woodley,6.4852957504604865,10.0
20496,Shakka Holland,2.9810718,11.0
20497,Shalom Harlow,-0.255395,9.0
20498,Shaman,-0.76886588,9.0
20499,Shame,1.9392418,11.0
20500,Shameik Moore,24.69540142857143,11.0
20501,Shana Feste,0.5362544666666667,10.0
20502,Shanahan,0.15751125,11.0
20503,Shane,5.149268351190476,10.0
20504,Shane Acker,0.6142687666666666,11.0
20505,Shane Black,1.8352670105128206,10.0
20506,Shane Brolly,2.062433485887446,10.0
20507,Shane Carruth,59.68,11.0
20508,Shane Fuller,33.522221,11.0
20509,Shane McDermott,0.096255,11.0
20510,Shane McRae,7.7769304,11.0
20511,Shane Meadows,2.43552268907563,11.0
20512,Shane O'Shea,0.28901253846153846,11.0
20513,Shane West,1.2354427365967366,9.0
20514,Shane Wolf,1.01798,11.0
20515,Shang Tsung,5.788662222222222,11.0
20516,Shani Wallis,2.7402877,11.0
20517,Shanley Caswell,23.46154930769231,11.0
20518,Shannen Doherty,-0.6462398333333333,9.0
20519,Shannen Fields,100.78331,11.0
20520,Shannon,3.756088705882353,10.0
20521,Shannon Eagen,0.108869,11.0
20522,Shannon Elizabeth,10.768807727272728,10.0
20523,Shannon Hamilton,-0.6462398333333333,9.0
20524,Shannon McIntosh,1.096198650974026,10.0
20525,Shannon Mullins,2.6900972093023254,11.0
20526,Shannon Woodward,1.7272463333333334,11.0
20527,Shannyn Sossamon,0.8855626985347987,10.0
20528,Shantel VanSanten,3.654178475,11.0
20529,Shanti (voice),5.784,11.0
20530,Shaquille O'Neal,-0.8945981875,9.0
20531,Shareeka Epps,6.01675,11.0
20532,Shari Headley,1.598293,11.0
20533,Shari Springer Berman,-0.9352744285714286,9.0
20534,Shariff (voice),5.822787666666667,11.0
20535,Sharkboy,0.38851932,11.0
20536,Sharla,-0.6334931,9.0
20537,Sharla Sumpter,-0.448893075,9.0
20538,Sharlto Copley,2.965053325935374,10.0
20539,Sharman Joshi,4.228250454545455,11.0
20540,Sharni Vinson,2.5898304294871797,10.0
20541,Sharon,1.6245756511111111,9.0
20542,Sharon Holmes,-0.5067112,9.0
20543,Sharon Leal,2.0036298,11.0
20544,Sharon Maguire,10.2771918,11.0
20545,Sharon Pogue,-0.439622641509434,9.0
20546,Sharon Seto,0.1610632,11.0
20547,Sharon Small,3.7777777777777777,11.0
20548,Sharon Spencer,1.1963672857142857,11.0
20549,Sharon Stone,0.8825249050648657,10.0
20550,Shasta Fay Hepworth,-0.44445125,9.0
20551,Shaun,4.472685344537815,10.0
20552,Shaun Evans,-0.9142778888888888,9.0
20553,Shaun Parkes,5.666666666666667,11.0
20554,Shaun Toub,2.3223236804761904,10.0
20555,Shauna Garr,1.59628625,11.0
20556,Shauna Robertson,4.212813832314814,10.0
20557,Shavar Ross,8.968371818181819,11.0
20558,Shavers,1.0872215333333333,11.0
20559,Shaw,-0.48312615,9.0
20560,Shaw (voice),1.3212826705882352,11.0
20561,Shawn Ashmore,-0.5762,9.0
20562,Shawn Doyle,-0.6948493,9.0
20563,Shawn Driscoll,-0.567915675,9.0
20564,Shawn Hatosy,-0.22102949476190473,11.0
20565,Shawn Levy,1.9953369386518878,23.0
20566,Shawn Maguire,0.43123288,11.0
20567,Shawn Roberts,0.80934786875,10.0
20568,Shawn Wayans,1.5940174235767017,10.0
20569,Shawn Williamson,3.8208911499999996,10.0
20570,Shawnee Smith,26.309477375,10.0
20571,Shayn Weiss,2.5745592,11.0
20572,Shayne Sheyndl,0.690376,11.0
20573,Shazza,1.3125069130434783,11.0
20574,Shea Whigham,-0.3801372,9.0
20575,Sheba,1.44,11.0
20576,Sheba Hart,2.2979936,11.0
20577,Sheen Estevez (voice),2.23744928,11.0
20578,Sheena,-0.76886588,9.0
20579,Sheena Macdonald,-0.20620084,9.0
20580,Sheerah,8.07322272,11.0
20581,Sheik Amar,1.2343642866666666,11.0
20582,Sheikh Riyadh,0.0810345,11.0
20583,Sheila,1.2928817333333333,9.0
20584,Sheila Davis Lawrence,0.8870493269230769,11.0
20585,Sheila Gamble,0.70432927,11.0
20586,Sheila O'Meara,0.5645283,11.0
20587,Shekhar Kapur,0.6473061544011544,9.0
20588,Shel,-0.65648,9.0
20589,Shelbie Bruce,-0.3119829125,9.0
20590,Shelby,2.1073863142857143,11.0
20591,"Shelby Forthright, BnL CEO",1.896177,11.0
20592,Sheldon Lettich,0.27703815000000004,10.0
20593,Shelley,1.8177176,11.0
20594,Shelley Duvall,2.828680387134503,9.0
20595,Shelley Hennig,61.88209,11.0
20596,Shelley Jennings,0.7163929032258064,11.0
20597,Shelley Levene,-0.14198176,9.0
20598,Shelley Long,-0.8219798571428572,9.0
20599,Shelley Winters,3.625,11.0
20600,Shelly,41.016254714285715,10.0
20601,Shelly Barnes,-0.4356372,9.0
20602,Shelly Clippard,-0.99447075,9.0
20603,Shelly Glasser,1.1070155,11.0
20604,Shelly Spritzel,-0.37586125,9.0
20605,Shep Campbell,1.1493055142857143,11.0
20606,Shepard Farmer,-0.14377776923076924,9.0
20607,Shere Khan (voice),4.523146285714286,11.0
20608,Sheri,-0.7151665217391304,9.0
20609,Sheri Moon Zombie,0.9365243936507938,9.0
20610,Sherif Ali,3.666359,11.0
20611,Sheriff,6.033894044047619,10.0
20612,Sheriff August,3.2333295,11.0
20613,Sheriff Bart,44.96153846153846,11.0
20614,Sheriff Baskin,5.9157515,11.0
20615,Sheriff Buck Olmstead,-0.8248055405405406,9.0
20616,Sheriff Cal Tucker,8.968371818181819,11.0
20617,Sheriff Chappy Dent,0.1433229411764706,11.0
20618,Sheriff Chris Mannix,2.5400026590909093,11.0
20619,Sheriff Dave Newsome,1.322829275,11.0
20620,Sheriff Dwight 'Dewey' Riley,1.42846715,11.0
20621,Sheriff Ed Earl Dodd,0.9914753428571429,11.0
20622,Sheriff Ed Tom Bell,5.864,11.0
20623,Sheriff Eddie Morales,0.04492665,11.0
20624,Sheriff Freddy Heflin,1.9908124666666667,11.0
20625,Sheriff Garris,5.490685666666667,11.0
20626,Sheriff Gene Smith,33.0,11.0
20627,Sheriff George Bannerman,1.0766616,11.0
20628,Sheriff Hank Keough,1.1063116296296296,11.0
20629,Sheriff J.W. Pepper,22.111119428571428,11.0
20630,Sheriff Kip McKinney,1.3713116134123973,11.0
20631,Sheriff Lee Brackett,1.6280978,11.0
20632,Sheriff Loomis,0.2962962962962963,11.0
20633,Sheriff Pat Garrett,1.3713116134123973,11.0
20634,Sheriff Ryan,2.5397831,11.0
20635,Sheriff Wiatt,-0.8363555555555555,9.0
20636,Sheriff von Nottingham,7.13528975,11.0
20637,Sherilyn Fenn,0.2962962962962963,11.0
20638,Sherlock Holmes,3.249730438888889,10.0
20639,Sherman,4.835763842105263,11.0
20640,Sherman 'Preacher' Dudley,0.22747046666666668,11.0
20641,Sherman (voice),0.8821546896551724,11.0
20642,Sherman Klump | Buddy Love,1.3846175,11.0
20643,Sherman Reese,-0.7386854933333333,9.0
20644,Sherri,2.45647655,11.0
20645,Sherri Shepherd,-0.077656975,9.0
20646,Sherrie Christian,-0.20775182666666667,9.0
20647,Sherry Lansing,11.19864495,10.0
20648,Sherry Pierce,4.798647933333333,11.0
20649,Sherry Swanson,-0.688597,9.0
20650,Sheryl Hoover,11.565397625,11.0
20651,Sheryl Mott,0.9572226363636364,11.0
20652,Sheryl Yoast,3.556889433333333,11.0
20653,Sheu Fang-Yi,-0.9578305333333333,9.0
20654,Shia LaBeouf,2.5846096845001147,9.0
20655,Shidou Nakamura,2.6143804210526316,11.0
20656,Shiff,-0.5188882857142857,9.0
20657,Shifu (voice),2.2567666970201037,9.0
20658,Shigeo Kobayashi,0.013951425531914894,11.0
20659,Shigeru Kôyama,0.5297404,11.0
20660,Shiloh Fernandez,1.7433974672843497,9.0
20661,Shim Hyung-Rae,0.0059014997867803815,10.0
20662,Shin Torisawa,1.9875868125,11.0
20663,Shingen,2.4620056083333335,11.0
20664,Shinji Aramaki,-0.4287566,9.0
20665,Shinji Higuchi,4.133333333333334,11.0
20666,Shirase,0.2708333333333333,11.0
20667,Shiri Appleby,3.0483811764705884,11.0
20668,Shirley,11.4402925,11.0
20669,Shirley Eaton,48.9524248,11.0
20670,Shirley Henderson,-0.8344853333333333,9.0
20671,Shirley Jones,2.466666666666667,11.0
20672,Shirley Knight,6.049735807692308,11.0
20673,Shirley MacLaine,2.5001884851851854,9.0
20674,Shirra Assel,-0.7386330727272727,9.0
20675,Shirô Sano,9.03739,11.0
20676,Shirō Sanada,-0.06564216666666667,9.0
20677,Shivaji Dasgupta,6.111111111111111,11.0
20678,Shivudu / Baahubali,1.5,11.0
20679,Shiwan Khan,0.9225374,11.0
20680,Shmuel,0.63332504,11.0
20681,Sho'nuff (Shogun of Harlem),1.5754284,11.0
20682,Shobu Yarlagadda,1.5,11.0
20683,Shogo Tomiyama,9.03739,11.0
20684,Shohreh Aghdashloo,1.870752775,11.0
20685,Shon Greenblatt,2.170184818181818,11.0
20686,Shondrella Avery,114.2952425,11.0
20687,Shooter McGavin,2.43375825,11.0
20688,Shoplifter,-0.5883384166666666,9.0
20689,Short Bartender,2.6293492857142855,11.0
20690,Short Fisherman,4132.333333333333,11.0
20691,Short Round,10.892857142857142,11.0
20692,Shorty,0.6044968666666667,11.0
20693,Shorty Meeks,2.138237288888889,11.0
20694,Shosanna Dreyfus / Emmanuelle Mimieux,3.559015,11.0
20695,Shoucheng Yang,0.590901395302523,11.0
20696,Shrek (voice),4.940112815085228,10.0
20697,Shu Qi,0.06701168571428567,10.0
20698,Shug,1.945465875,11.0
20699,Shug Avery,8.7528006,11.0
20700,Shujuan Meng,0.013951425531914894,11.0
20701,Shun Oguri,-0.4287566,9.0
20702,Shunzo Kato,-0.930853625,9.0
20703,Shyann McClure,3.2073416,11.0
20704,Shôtarô Kaneda (voice),-0.930853625,9.0
20705,Sibylla,0.6280242923076923,11.0
20706,Sick Boy,3.12277,11.0
20707,Sid,2.14225691,11.0
20708,Sid (voice),7.460968688865348,10.0
20709,Sid Caesar,5.382978723404255,11.0
20710,Sid Ganis,4.1454715926900585,10.0
20711,Sid Haig,1.4042207142857144,11.0
20712,Sid Hudgens,2.6061982857142856,11.0
20713,Sid Krofft,-0.31311169,9.0
20714,Sid Rourke,0.41503383561643836,11.0
20715,Sid Waterman,6.89622525,11.0
20716,Sidney 'Syd' Shaw,2.420339,11.0
20717,Sidney Beckerman,-0.8869565217391304,9.0
20718,Sidney Blackmer,9.436070625,11.0
20719,Sidney J. Furie,0.13529411764705881,11.0
20720,Sidney Johnston,6.513572705882353,11.0
20721,Sidney Kimmel,0.36890571474758216,10.0
20722,Sidney Lumet,1.708952249161365,10.0
20723,Sidney Miller,2.1270592666666666,11.0
20724,Sidney Poitier,1.6555046666666666,11.0
20725,Sidney Prescott,5.50415104672619,10.0
20726,Sidney Young,-0.3597667037037037,9.0
20727,Sidney's Mother,-0.3597667037037037,9.0
20728,Sidonie Dumas,-0.8095537142857143,9.0
20729,Siegfried,1.8835681625,11.0
20730,Sienna Guillory,1.3135734394017093,9.0
20731,Sienna Miller,2.0261080408571432,9.0
20732,Sig Mickelson,6.8,11.0
20733,Sigmund Freud,0.8308027333333333,11.0
20734,Signe Byrge Sørensen,-0.555425,9.0
20735,Sigourney Weaver,3.8095761534498465,7.0
20736,Sigurjón Sighvatsson,0.18603074989651133,10.0
20737,Sikh Kip,7.591719444444444,11.0
20738,Sil,2.2392600857142857,11.0
20739,Silas,5.142563672,11.0
20740,Silas Green,0.4142857142857143,11.0
20741,Silas P. Silas,1.59628625,11.0
20742,Silent Bob,40.207339739506175,10.0
20743,Silk,2.6414704,11.0
20744,Silke Zakarneh,-0.18966429787234043,9.0
20745,Silken Floss,-0.34947771666666666,9.0
20746,Silva,4.542805065,11.0
20747,Silvanito,71.5,11.0
20748,Silverio,-0.4527715,9.0
20749,Silvestre Rasuk,2.520145,11.0
20750,Silvia Allende de Iturbide,5.7233384,11.0
20751,Silvia Broome,1.0368115375,11.0
20752,Sim Rosedale,-0.4835596,9.0
20753,Simon,3.878656758173913,9.0
20754,Simon (voice),4.9085334,11.0
20755,Simon Ambrose,2.5573019111111113,11.0
20756,Simon Baker,3.023850440744048,9.0
20757,Simon Bennett,3.292241023809524,11.0
20758,Simon Birch,-0.08732925,9.0
20759,Simon Bishop,5.28356022,11.0
20760,Simon Callem,10.7957306,11.0
20761,Simon Callow,13.851482066666668,10.0
20762,Simon Canton,-0.7510438666666667,9.0
20763,Simon Chandler,1.64360646,11.0
20764,Simon Channing Williams,2.2986668,11.0
20765,Simon Chuckster,100.33333333333333,11.0
20766,Simon Cornwell,1.103657,11.0
20767,Simon Crane,1.6144845411764706,11.0
20768,Simon Curtis,4.539781272727273,10.0
20769,Simon Fields,2.085504314285714,10.0
20770,Simon Fletcher,-0.0088324,9.0
20771,Simon Forester,0.5213048,11.0
20772,Simon Green,0.9690253714285715,11.0
20773,Simon Helberg,3.670702662068966,10.0
20774,Simon J. Smith,1.373618643030303,10.0
20775,Simon Kinberg,3.3666682190542456,10.0
20776,Simon Lewis,0.5094236833333333,11.0
20777,Simon Marwan,0.044682058823529415,11.0
20778,Simon Masrani,9.090192066666667,11.0
20779,Simon McBurney,4.957131549206349,10.0
20780,Simon McCullough,3.6924805,11.0
20781,Simon O'Connor,-0.390173,9.0
20782,Simon Oakes,3.360426677941177,10.0
20783,Simon Pegg,2.711471596540752,10.0
20784,Simon Peter,-0.593091,9.0
20785,Simon Peter Gruber,3.067796288888889,11.0
20786,Simon Quarterman,100.75849,11.0
20787,Simon Rex,3.25814794375,10.0
20788,Simon Ross,5.326059114285714,11.0
20789,Simon Sheppard,0.17858346428571428,11.0
20790,Simon Silver,-0.032059,9.0
20791,Simon Templar,0.7362250588235294,11.0
20792,Simon Wells,0.6432039876190475,9.0
20793,Simon West,1.3996870805013313,9.0
20794,Simon Wincer,-0.14252470826737929,11.0
20795,Simon Woods,3.326712392857143,11.0
20796,Simon Wyler,1.870752775,11.0
20797,Simone,0.83033715,11.0
20798,Simone Beck,2.238512475,11.0
20799,Simone Daniels,0.26625,11.0
20800,Simone Griffeth,25.666666666666668,11.0
20801,Simone Spinazzè,-0.8576118684210526,9.0
20802,Simone Urdl,-0.6398078666666667,10.0
20803,Sin LaSalle,0.7967191698113207,11.0
20804,Sinbad,1.16387315,11.0
20805,Sinbad (voice),-0.5618613333333333,9.0
20806,Sinead,2.5213873846153847,11.0
20807,Sinestro,0.09925586,11.0
20808,Sing,4.04572225,11.0
20809,Sing's sidekick,4.04572225,11.0
20810,Singer,3.955355488866659,11.0
20811,Sinhue,2.0,11.0
20812,Sinéad Cusack,0.0701428349514563,11.0
20813,Siobhan Fallon,1.6296860416666668,9.0
20814,Sir Arthur Robertson,-0.4117647058823529,9.0
20815,Sir Benjamin Warrenton,1.28,11.0
20816,Sir Bernard Pellegrin,2.2986668,11.0
20817,Sir Charles Daggett,0.8006872852233677,11.0
20818,Sir Charles Litton,7.3666694,11.0
20819,Sir Charles Macefield,1.28,11.0
20820,Sir Charles Reginald Lyndon,0.8181818181818182,11.0
20821,Sir Charles Warren,1.1302318571428571,11.0
20822,Sir Christopher Hatton,0.3497738727272727,11.0
20823,Sir Francis Walsingham,1.044064303030303,10.0
20824,Sir James Matthew Barrie,3.67066224,11.0
20825,Sir John Conroy,-0.21686031428571428,9.0
20826,Sir Laurence Olivier,4.477765,11.0
20827,Sir Leigh Teabing,5.142563672,11.0
20828,Sir Robert Chiltern,0.3239422142857143,11.0
20829,Sir Roger Daggenhurst,-0.30991225,9.0
20830,Sir Walter Loxley,0.5533477,11.0
20831,Sir Walter Raleigh,0.3497738727272727,11.0
20832,Sir William Cecil,1.7383547333333333,11.0
20833,Sir William Gull,1.1302318571428571,11.0
20834,Sir William Thatcher / Sir Ulrich von Lichtenstein of Gelderland,0.8074995846153846,11.0
20835,Siren,1.3533103705882352,11.0
20836,Sirena Liu,0.590901395302523,11.0
20837,Siri,5.4076615384615385,11.0
20838,Sirius Black,5.075419646153846,11.0
20839,Sisse Graum Jørgensen,3.4210526315789473,11.0
20840,Sissel,-0.86486,9.0
20841,Sissel's Mom,-0.86486,9.0
20842,Sissy,5.490685666666667,11.0
20843,Sissy Spacek,0.978549112099359,9.0
20844,Sissy Sullivan,1.7221038461538463,11.0
20845,Sistah Girl,0.66417892,11.0
20846,Sister,-0.9488538461538462,9.0
20847,Sister Abigail,1.07981255,11.0
20848,Sister Aloysius Beauvier,1.5453617,11.0
20849,Sister Encarnación,1.50618728125,11.0
20850,Sister Helen Prejean,2.5785122727272727,11.0
